Review,AMBIENCE,QUALITY,PRICES,LOCATION,SERVICE
"- Quán trong hẻm nhưng ngay đường Nguyễn Cư Trinh nên cực kì dễ tìm- Đồ ăn đa dạng, ngon nhất vẫn là nem nướng - Giá cả hợp lý- Nhân viên phục vụ nhiệt tình- Nhất định sẽ quay lại nè",0,1,1,1,1
"- Wagyu beef 360k/g x 750g at minimum for order nhen. Mình ăn medrare - Sauce Chi... đầu tiên trong menu : 70k sauce ớt chuông rau ,... với oliu oil- Sauce Blue cheese béo ngon hình như 100k , hơi nhẫn đắng- Cheese mặn đút lò ngon. Tên món  quên òi. 😜😜 hong nhớ giá luôn. Ngon thơm.- Salad A... ko nhớ tên. Size nhỏ 100k. Rau cải ngựa và hành khoanh, cheese, sốt hành. Nồng khó ăn.",0,3,3,0,0
"-Đi vô đường Chấn Hưng xiú là quán bún thịt nướng Hải Đăng nổi tiếng hơn hẳn.( có nhiều quán lắm nha)-Quán thuộc dạng bình dân, sân nhà rộng,giữ xe miễn phí.-1 phần đầy đủ là 25k,( chả giò, thịt nướng, nem); có 1 xô nước mắm inox trên mỗi bàn lun,muốn ăn bao nhiêu thì múc :)) ( có thể gọi thêm dĩa bún thêm dành cho ạ ra sức ăn mặn)-Ăn được, phục vụ nhanh gọn, có điều không nóng hổi, do làm sẵn chuẩn bị trước.Hotgirl tính tiền hehe",1,1,1,3,1
"-Quán ngay khu trung tâm, khá đông, nhất vào giờ ăn trưa, phải book chỗ trước.-Phần như hình là 1/2 bánh tráng phơi sương thịt giò:102k(1 phần thì là 173k)-Dọn kèm bánh tráng phơi sương dẻo,rau rừng tươi xanh, dĩa đồ chua, nước mắm, mắm nêm.ngoài ra quán còn cọ món tủ là bánh canh (55k), cháo sò lông( cái này mình chưa ăn nhưng thấy ai vô cũng gọi hết).Còn có chè khúc bạch không thể không nhắc ở HT.-Trà đá 4k/ly-Khăn lạnh 2kQuán nhiều khách, nhưng nhân ciên vô cùng niềm nở, dễ thương nha ^^Không thích là tính tiền giữ xe 3k thoai :(",0,0,3,1,1
"-Trong hình là gà bó xôi truyền thống :280k-Xôi thơm dẻo, bên ngoài giòn rụm.-Gà dai dai ướp thấm gia vị.-Order trước 2 tiếng là giao tới nhà liền, nóng hổi trong hộp.-Bao bì, hộp đựng sạch sẽ, chắc chắn; được thêm bao tay nilong để xé gà nữa. 😍-Nhân viên chuyên nghiệp, dễ thương.-Order trên flyfood.vn để tham khảo thêm menu.-Nhà mình đặt 2 con gà, 1 súp, 1 bò hầm tiêu,1 gỏi củ hủ dừa hơn 1 triệu xíu mà 12 người ăn còn dư luôn nha.-Bò hầm tiêu xanh ngon lắm lắm, gỏi củ hủ dừa hơi ngọt xíu theo khẩu vị miền Nam; súp đậm đà có thịt, nấm, trứng cút nhiều lắm.-Lần sau là thử thêm nhiều món khác nữa nè hie hie😙😛🤗",0,1,1,0,1
"-Vị trí: Quán nằm ngay mặt tiền đường Sư Vạn Hạnh khá dễ tìm. -Đồ ăn: bánh bèo, bánh bột lọc, bánh nậm, bánh ít ram, nem huế, chả huế các loại. Bánh thơm, ngon, có điều nước mắm hơi ngọt.-Giá cả: 30k/ mâm bánh bèo chén. Dĩa thì 24k  như hình chưa có nem, chả. -Không gian: quán bình dân, hơi chật, trời này mà ngồi hơi bị nóng, quán đông, hay bị thiếu bàn. Ko có ai coi xe.",2,3,3,1,0
". Bên ngoài giòn giòn ăn cực thích. Bên trong cơm nhật với dưa leo, trứng, thanh cua mềm rất tuyệt",0,1,0,0,0
. Cấp độ 3 đã đủ sức chịu đựng của mình. Ăn vừa nóng vừa cay cay mà toát hết mồ hôi hột😢😢 vừa khẩu vị của mỗi người . Không gian có phần hơi chật nhưng thoáng và trang trí đẹp theo phong cách Hường Cuốc,3,1,0,0,0
". Gà rán giòn ướp vị chua cay rất ngon, bánh ăn kèm giòn và thơm mùi bơ",0,1,0,0,0
. Lần đầu ăn ở đây thấy rất ngon mà cũng lạ chỗ mới mở tại Vincom Quang Trung nên còn nhiều món chưa có nhưng ăn ở đây sẽ no căng luôn,0,1,0,0,0
. Lần đầu ăn ở đây thấy rất ngon mà cũng lạ chỗ mới mở tại Vincom Quang Trung nên còn nhiều món chưa có nhưng ăn ở đây sẽ no căng luôn ❤️ Tặng kèm cả cơm và canh nếu phần đó chỉ có đồ ăn.,0,1,1,0,0
". Mì Cay Hàn Quốc êiii ❤️. Mì dai nah ❤️. Nhiều hải sản nah ❤️ (tôm, mực,...). Nước dùng bao cay nah ❤️❤️. Đáng đồng tiền lúmm nha ❤️❤️. Phục vụ nhiệt tình 🌸. Giá cả hợp lí neh",0,1,1,0,1
". Mì hến Bắc Hà. Nước hến ngon một số chỗ có dùng bột ngọt cho nào nước mì làm mất đi vị ngọt tự nhiên của hến, ko quá cay như bên mì hến Ngô Văn Sở. Quán mát, rộng rãi 😊",1,1,0,0,0
". Xem qua chương trình ẩm thực của nghệ sĩ Việt Hương mình biết được quán này. Mình đi buổi tối quán động cực kì chỗ ngồi san sát nhau, vì số lượng khách động nên việc ngồi chờ món lâu hơn. 😤 . Vỏ bánh tráng mềm dai, bánh nóng nên ăn liền sẽ ngon hơn 😋",0,1,0,0,2
"(+) Phở cuốn khá chắc, nhân nhiều, nước chấm ngon, 1 người ăn phần là vừa, ko no mấy.(-) Bánh phở hơi cứng, ko dai.Trong 2 loại mình thích pc nem hơn, nem nướng đậm vị, dùng với thêm nước chấm là tuyệt!PC Nem-45k/pPC Tôm thịt-38k/p",0,3,3,0,0
"[ Bánh cuốn Tây Hồ - Chất lượng tuyệt vời ]Địa chỉ: 127 Đinh Tiên Hoàng, Đa Kao, Q1. Quán này nằm trên đường Đinh Tiên Hoàng cũng đã rất lâu & nổi tiếng, nên chắc bạn nào mê bánh cuốn cũng đã từng dùng bánh cuốn tại đây*** Về không gian:Không gian quán hơi nhỏ, nhiều khi vào giờ cao điểm, khách đến đông quá phải ngồi chung bàn với người khác hoặc phải đợi có chỗ mới được ngồi :(Và không có máy lạnh, chỉ có quạt máy nên cũng hơi nóng 1 chút*** Về thức ăn:1 phần bánh cuốn tuy không nhiều, nhưng vừa đủ no & cực kì chất lượng, chất lượng từ hình thức đến mùi vị- Hình thức trang trí bắt mắt- Mùi vị đậm đà với chả quế & chả lụa*** Về cung cách phục vụCó thể nói ở đây nhân viên phục vụ cũng khá chiều khách, tận tình *** Về giá cả:Có vẻ hơi đắt, nhưng mà tiền nào của nấy, bánh cuốn ở đây đã nổi tiếng từ lâu đời, nên chuyện giá đắt như vậy cũng chấp nhận được :)) Nói chung là nên dùng thử bánh cuốn tại đây, các bạn sẽ ghiền đấy !",2,1,3,3,1
"[BÁNH ĐA TRỘN - B6 TT NGHĨA TÂN]Điểm khác với mọi chỗ mình ăn là bât bưng ra nóng hổi, kiểu ăn luôn và ngay mới ngon. Vắt tầm 3 quả quất mới đáp ứng độ chua của mình. Bánh đa mềm mà vẫn dai, giò tai cắt miếng to ăn giòn giòn, miếng chả cá hơi còi cọc. Ở đây hơi giống Phùng Hưng ở chỗ là sẽ bị nhạt nên bạn gọi thêm xì dầu nhé30k/bát đầy đặn, nước dùng khá thơm dậy mùi cua. 3k trà đá, 10 nghìn 3 cốc =))",0,1,1,0,0
"@meete.co đang khuyến mãi combo mì udon hải sản vs bánh mochi chỉ 49k. Mì udon ở đây hơi ít được khoảng nước dùng nấu sệt sệt, đậm mùi hải sản, có vị cay khá ít nên phù hợp vs những ng k thích ăn cay nhiều như mình. Tô mì khá chất lượng có hẳn 1 con ghẹ to luôn o.O cơ mà con ghẹ mình ăn hơi ít thịt. Tô mì vừa dc nấu, ăn nóng hổi. Quán đi tối hơi bị đông đấy. đi trưa như mình vắng cho khỏe. Bánh mochi ăn oke. Quán có bán sushi giá cũng khá oke cho sinh viên nữa",0,1,1,0,0
"@meetesaigon đang có khuyến mãi mua 1 gà trái tim 60k được tặng 1 món đồng giá hoặc thấp hơn 😚😚Gà ở đây cũng làm theo style gà Đài Loan giống của oppa chicken nhưng so sánh thì vị bên đây đậm đà ăn thích hơn. Gà nóng hổi nên lớp da cắn vào giòn rụm. Gà trái tim chủ yếu là từ phần thịt ức gà thường ăn sẽ khô, bở nhưng ở đây thịt vẫn rất mềm và dai. Gà viên 45k gia vị ướp thấm đều nhưng vì là mấy cục thịt gà nhỏ nhỏ thôi nên mình k thích lắm :( . Bánh khoai tây 28k vì được ướp hẳn gia vị vào trong nên rất ngon tiếc là khoai tây hơi bị bở :(( . Trà bí đao uống ngọt thanh rất thích hợp để giải nhiệt sau khi ăn đống đồ chiên này 🙄Điểm trừ của quán là k có tí rau củ ăn kèm nào nên ăn mấy đống đồ chiên này thì mình thấy hơi ngán :((( . Giá cả rất sinh viên 15 - 60k cho 1 quán ở Q.1 như thế này.",0,1,1,1,0
"* Cập Nhật Giá : 1/12/2015 🐸 - Phần 1 con + cháo => 35.000₫ - Phần 2 con + cháo => 70.000₫ - Phần 3 con + cháo => 90.000₫* Có "" Nước Sâm ( 5k ) , Nước ngọt ( tuỳ loại ) , Trà Đá ( 2k )🎀 Quán lề đường, sạch sẽ, nấu ếch tại chỗ cho khách xem. Nhưng phụ vụ hơi lâu, gọi tính tiền cũng lâu nữa 😞 🎀 Ăn được . Ngon !",3,1,3,0,2
"* Quán nằm ngay mặt tiền đường Kì Đồng quận 3, cực kì dễ kiếm* Quán có không gian rộng rãi với 2 lầu và 1 trệt* Món đặc trưng ở đây là bún bò, siêu ngon và đúng chuẩn bún bò Huế",1,1,0,1,0
"#3sacthai khác nhau, cơ mà nhìn kiểu nào cũng ngon không tưởng.",0,1,0,0,0
"#chungban phở thìn quá nổi tiếng rồi. Từ sáng sớm đến tối muộn lúc nào cũng nườm nượp khách. Chỉ có tái lăn. Vị thịt bò xào và nước dùng đặc biệt, không lẫn đi đâu được. Siêu nhiều thịt bò. Vừa no vừa ngon.",0,1,0,0,0
"#dimsum cho bữa sáng. Tân Sanh Hoạt ở NTMK. Quán bình dân nhưng giá nhà hàng :)) Phần này 2ng mà giá 250-300k. Lúc tính tiền có tí choáng :)) Không dở nhưng cũng k xuất sắc, k xứng với số tiền bỏ ra.",3,3,2,3,0
"#firstmealoftheyear#vinciboTô này là tô lớn 25k ăn vậy với rau thôi không có bánh tráng như quán nào đó mình từng ăn. Thật ra thấy vậy cũng vừa rồi :3 quán do cô này ở Quảng Ngãi vô bán, mọi người hiền lắm :)) có ăn thêm Don 15k nữa mà quên chụp :)) à bàn có cả Greencross để rửa tay nữa",1,0,3,0,1
#lozi #lozisaigon #anchinh #buffet đây là nước lẩu Shabu và miso nha !! Ở đây nhân viên cho điểm 10+,0,0,0,0,1
#lozi #lozisaigon #anchinh chả ngon !!,0,2,0,0,0
#lozi #lozisaigon #chaovit #anchinh ngon - bổ - rẻ . Khuyết là hơi xa trung tâm,0,1,1,2,0
"#Lozi #Muondongbang Nhonnn, mà rẻ nữa ❤️ Nhiều thịt (vì mình k thic ăn cá), có cả rau sống và bún. Nc' chấm thì có gừng và lá chanh ớt ❤️",0,1,1,0,0
#lozi# ăn quên cả lối về <#3,0,1,0,0,0
#lozi#nhonha#đang cảm ăn vào đỡ nhiều #đủ 5 món luôn toẹt vời,0,1,0,0,0
"#lozisaigon#oursaigon #lau #ngon. Tết nhất nên chỗ nào cũng đông, chỗ này đông nghẹt người. Về lẩu thì nước dùng ngon, hải sản ăn kèm khá ít cho giá 250k.",0,1,2,0,0
"#lozisg #oursaigion #chungban - Vừa ngon vừa rẻ, 2 đứa ăn xong mà muốn lăn về nhà luôn cho nó lẹ chứ đi hổng có nổi luôn :)))) Quán chuyên về các món đặc trưng của đất nước xứ kim chi và cơm trộn Hàn Quốc thân yêu, vì là các dành cho lứa học sinh sinh viên của bọn mình nên giá cả khá là mềm. Ngoài các ""vị thượng đế"" học sinh sinh viên ra thì quán cũng thuộc list những quán phải tới của giới văn phòng. Không gian thì trẻ trung thoáng mát, phù hợp cho hội nhóm gặp mặt bạn bè, còn thực đơn lại phong phú giá cả vừa phải mà lại còn ngon ngon nữa :X",1,1,1,0,0
"#lozisg #oursaigon - Lần đầu tiên mình ăn móng này luôn, cảm giác lạ lắm. Khi chú chủ quán mang nồi lẩu ra thì mình hơi bất ngờ vì nồi lẩu chỉ toàn là .. lá quế, ớt và thịt gà :O Thịt gà trong lẩu là thịt gà đá nên khá là dai, mình phải nhai nhai mãi mới đứt í :( Nhưng được cái bù lại là nước lèo khá là ngon, chua chua cay cay như kiểu lẩu Thái í. Trông nồi lẩu ớt ớt thế thôi chứ ăn cũng không cay lắm đâu mà nước còn hơi ngọt ngọt nữa. Cái lạ nữa là lẩu chỉ cần ăn với .. lá quế thôi chứ chả cần thêm rau cỏ gì khác nữa. Nói chung là mình chấm món này 8.5/10 điểm đó :3 Đi nhiều nhiều mò nhiều quán kiếm được nhiều món lạ gê ^^",0,3,0,0,0
"#lozisg #oursaigon - Lần đầu tiên mình ăn ở đây là được 1 người bạn mình quan tâm dẫn tới ăn, ta nói nó vừa ngon mà lại vừa siêu no luôn :P Miếng thịt bò siêu bự nè, nui xào hơi được giòn một tí nên ăn thích lắm, tặng thêm điểm cộng cho món này vì rau khá là nhiều và mình thì rất thích ăn rau nhiều 1 tí :3 Tuy giá có hơi cao hơn so với các quán khác nhưng được rất nhiều bò và ăn siêu thích luôn (y)",0,1,3,0,0
"#lozisg #oursaigon - Sườn heo non, thịt khá dai nhưng bù lại được tẩm ướp các gia vị khá là kĩ lưỡng. Khi ăn thì thấy có vị cay cay the the của gia vị sả nhưng khi ướp thì lại không có sả, khó hiểu gê :( Nói chung là hôm nào trời mưa mà đi nhậu, ăn món này ngon quá trời luôn :P ^^",0,1,0,0,0
"#lozsg #oursaigon - Trời mưa lạnh như hôm nay thì phải ăn đồ nướng cay cay nó mới đã. Cho nên tớ xin giới thiệu với các cậu món cánh gà nướng sốt siêu cay blazing, đảm bảo siêu cay, cay chảy nước mắt luôn :3 1 phần 6 cái cánh gà được tẩm ướp mặn mặn, ăn kèm với sốt ớt cay được làm từ sate và ớt tươi, đảm bảo là cay xé họng thực khách luôn :P Nhưng mà nói cay vậy chứ món này ăn ngon miễn chê luôn nha, thịt cánh gà mềm mềm hơi mỡ 1 tẹo, tuy là cánh gà nướng nhưng thịt gà vẫn còn mềm chứ không có bị khô đâu nha, ướp và sốt chung với ớt và sate. Cái lạ là khi ăn miếng đầu tiên thì bạn sẽ cảm thấy nó chỉ hơi cay cay the the thôi, nhưng càng ăn thì độ cay nó sẽ tăng dần lên, kích thích lắm nhaaa :3 Ngoài ra sốt ăn kèm có 6 mức cay tăng dần: BBQ, fish sauce, gabay, satay, buffalo và blazing, phù hợp với khẩu vị của từng thực khách ^^",0,1,0,0,0
"#lozsisaigon #oursaigon bạch tuột nướng cũng siêu tươi luôn, đã. :D",0,1,0,0,0
#ocgach Ngon mê ly :D,0,1,0,0,0
"#oursaigon - Cơm tấm sườn chả [37k]: cơm tấm đúng là cơm tấm chứ không phải trá hình như nhiều chỗ khác, mỡ hành hơi ít, thịt sườn lớn, dày, chả mềm và có trứng muối khá ngon, không quá bở và mặn như những chỗ khác, nước mắm cũng ok, phần đồ xào kèm theo không bị nấu qua loa. Nói chung là không uổng 37k. Tuy nhiên có một số góp ý nhỏ, tại mình khó tính thôi, cơm nên khô hơn, mỡ hành thơm và nhiều hơn, sườn nóng và ướp nồng hơn, chả ngon,nhưng nếu mặt chả mịn hơn thì sẽ hấp dẫn hơn.- Trà tắc [free]: đặc biệt thứ 2 đến thứ 6, uống rất đã. Còn t7-cn thì free trà đáBonus: free cơm thêm, nếu ăn bì thì bì làm từ thịt nạc chứ không mỡ nha!Ngoài ra còn có những món thịt, cá, đậu hủ khác, thấy nhiều người ăn và nhìn cũng khá nhiều và hấp dẫn chứ không lèo tèo hay bị quá lửa như mấy chỗ cơm hộp 25-30k. Quán có ngồi bên ngoài và trong nhà, lúc nào cũng đông nhưng không gian khá thoáng, phục vụ nhanh (nên mình có thể châm chước cho việc đồ ăn không nóng như mong đợi).",1,1,1,0,1
"#oursaigon - Quán này khá là thân thuộc đối với các bạn fans của các nhóm nhạc thần tượng HQ như SuJu, BigBang, blah blah .. Giá bình thường nhưng đồ ăn lại khá ngon, là một trong những quán mình đánh giá cao độ ngon của món tokbokki ^~^ Có thể gọi thêm mì ramen hoặc không, nhưng của mình là có thêm mì remen hen, còn không có mì ramen thì là 28.000/phần. Ăn khá là no nè :P",0,1,1,0,0
"#oursaigon #hand mắc cười nhất là cả đám đi ăn ốc, cơ mà quán lạ ngu quá ko chịu hỏi giá, mới ăn lưng bụng thì kêu tính tiền vì sợ đắt, ai ngờ có 20k/ dĩa thôi, siêu đao lòng. 😪",0,1,1,0,0
"#oursaigon #hand Xiên nướng đồng giá chỉ 5k hoyyy mà đa dạng lớm. Ở đây có mề gà nướng, chân gà nướng, bò cuộn phô ma, bạch tuột, răng mực, cá kèo, cá trứng...v.v lại có cả lẩu. Thích nhất là bạch tuột ở đây, ướp đều mà cay cay đậm đà giòn tươi. Với cả mề gà cũng ướp đậm ăn thích lớm. Giá cả vừa túi tiền mà đồ ăn không quá ít thì ok quá dòy",0,1,1,0,0
#oursaigon ăn cơm với xiên nướng cũng thú vị ghê.,0,1,0,0,0
"#oursaigon ăn ở đây cả trăm lần nhưng bây giờ mới review. Thật mừng khi Ti Ti mở gần nhà mình, đỡ tốn công đi xa. Chắc vì lấy tên steak gấu nên ít ai biết, khách ko đông như những chỗ khác. Khỏi chờ đợi, chen lấn xếp hàng, khỏe re.",0,0,0,1,0
"#oursaigon Bắp bò thái to, gân cũng đồ sộ cuộn chung với rau sống chấm mắm nêm thì ngon lành. Thịt bò mềm, không bị dai. Gân bò giòn giòn dễ ăn, chấm mắm nêm thật là truyền thống luônnn",0,1,0,0,0
"#oursaigon Bò lá lốt nhìn hấp dẫn, ăn cũng ổn. Quán nhỏ nhưng sạch sẽ",2,0,1,0,0
"#oursaigon Cơm hến ở đây là tuyệt nhất mà mình từng ăn luônn. Hến cả đống to béo, đầy thịt, tóp mỡ cũng giày cộm, có đậu phộng rang ..v.v. Ngon ở chổ khi trộng hến đều với các nguyên liệu trong cơm, thì đậm đà, thơm mùi hến, hơi cay cay kiểu ớt, ăn thích cựccc. Đã vậy còn có thêm chén nước hến, nóng hổi, ngọt vị thịt hến ra chứ không kiểu mì chính. Tuy hơi đắt nhưng ăn rất ngon😘",0,1,2,0,0
"#oursaigon con mực này nhìn nhỏ vậy thôi chứ to lắm, cắn phát đã lắm, cơ mà 2,3 con thì chắc là còn đã hơn. :#3",0,1,0,0,0
"#oursaigon được ướp khá đậm đà, cơ mà ko thích ăn cái gì nhìu xương nên mình chỉ ăn 1 cái cho zui thôi. :d",0,1,0,0,0
"#oursaigon lần nào ăn ở đây xong về cũng no vật vã, sườn ướp rất đều, vừa miệng và quan trọng hơn là rất TO. :#3",0,1,0,0,0
"#oursaigon Nhiêu đây mà chỉ có 88k thôi ấy, đi với bạn bè hay người yêu dễ share tiền, hị hị",0,0,1,0,0
#oursaigon sự kết hợp đặc biệt từ Bánh Oreo Béo Ngậy cùng Đậu Phộng giòn giòn bùi bùi. Miễn chê luôn nhé,0,1,0,0,0
"#oursaigon sườn to quá xá! ăn còn có trà tắc miễn phí, trong phòng máy lạnh, ngay trung tâm quận 1 mà giá chỉ 25 - 50k thôi nha.",1,0,1,1,0
#oursaigon thịt xiên nướng đồng giá 5k cơ mà ăn ko quá ít. 😘😘😘 quán ngồi siêu mát mẻ luôn.,1,0,1,0,0
"#oursaigon thơm lừng, đánh thức các giác quan. :)",0,1,0,0,0
"#oursaigonPhở khô nhưng thật ra cọng như hủ tiếu khô vậy đó. Được cái nhiều thịt bằm, nêm nếm trong tô phở khô sẵn nên ăn vừa miệng. Ăn cùng nước dùng tái, bò viên nhiều mà đậm đà không kém. Hẳn là một bữa ăn sáng ngon lành",0,1,0,0,0
#pepsilakhi mình mê ăn bánh cuốn nóng và trứng hấp ntn 😍😍. Tất cả hết 86k thôi nha :#3,0,1,1,0,0
"#sisNgon lắm luônn,  món udon dành cho những bạn thích udon mặn và cayyy",0,1,0,0,0
"#thatthemthuong hơi bé so với các quán bình thường thì phải , ăn cx ổn",2,3,0,0,0
"#trungthuvuiMenu bánh trung thu rau câu:Combo 2 bánh fomai :70k Combo 2 bánh trái cây: 65k Combo 2 bánh flan :55k. Khách iu tự chọn vị bánh nha: Sô cô la, Trà xanh , Café, Khoai môn, Lá dứa Chanh dây, Dâu tây, Vải, Dưa lưới. Có 2 loại hộp: Hộp 2 bánh và Hộp 4 bánh  *Để đảm bảo độ tươi mới của bánh nên shop nhận làm bánh theo đơn đặt hàng. Khách mua bánh vui lòng đặt bánh trước 2 tiếng ( với nhân fomai hoặc trái cây, trước 24h với nhân flan). Shop có dịch vụ giao hàng trong TP và nhận gửi xe các tỉnh lân cận. Có giá ưu đãi với đơn hàng số lượng lớn. Chi tiết liên hệ: facebook.com/oohladeli Zalo/ imess :0932798602Viber :0979950027",0,0,0,0,1
"• Bún bò huế cho bữa sáng chất lượng.• Tô thập cẩm 50k cực kì chất lượng 👍🏻 nước lèo thoảng mùi mắm đúng chất Huế, k ăn cay đc phải dzặn, k là nước lèo cay lắm 😂 ăn toát mồ hôi mà mãn nguyện j đâu 😍 nạm mềm ngon, chả tôm homemade cực chất. Thích hợp dzắt gia đình đi ăn sáng chủ nhật.• Quán gia đình nhỏ thôi, nằm giữa 1 rừng chuỗi quán hiện đại xung quanh nhưng vẫn tồn tại đc tới h là hiểu rồi 😋 quán pv nhanh, ăn cay thấy hơi kgian nóng.• 2 ng đi ăn hết 100k cho bữa sáng no nê.",2,1,3,0,1
"• Cơm Ngon ❤️• Gà Bự, Giòn ❤️• Giá Bình Dân ❤️",0,1,1,0,0
